,Date,2,5,3,4
481,2017-02-03,12.9056,12.4306,13.2329,12.0981
482,2017-02-06,13.0108,12.5106,13.5553,11.9064
483,2017-02-07,12.6989,11.9209,12.6992,11.8757
484,2017-02-08,12.0853,12.776,12.7835,11.3837
485,2017-02-09,12.9056,12.6272,17.7238,12.2607
486,2017-02-10,12.7765,12.4393,12.7788,12.4348
487,2017-02-13,12.9563,12.0384,12.9566,12.0384
488,2017-02-14,12.2147,11.365,15.3978,11.287
489,2017-02-15,11.4395,11.0995,11.5222,10.915999999999999
490,2017-02-16,11.2012,11.1853,11.3296,10.9367
491,2017-02-17,11.2843,11.6398,15.2605,11.0419
492,2017-02-20,12.0943,12.0542,12.1646,11.71
493,2017-02-21,12.1891,12.2948,13.5825,12.1397
494,2017-02-22,12.3588,11.8697,12.4836,11.8697
495,2017-02-23,11.8526,11.0627,15.6705,11.0501
496,2017-02-24,11.126,11.2442,11.4093,10.9602
497,2017-02-27,11.6,12.0966,12.1409,11.5463
498,2017-02-28,12.1769,11.9405,12.1771,11.7501
499,2017-03-01,12.1082,11.7225,12.1084,11.5946
500,2017-03-02,11.8228,12.030999999999999,12.2538,11.6233
501,2017-03-03,12.2398,11.3371,12.3699,11.3265
502,2017-03-06,11.947000000000001,11.7881,12.3508,11.0501
503,2017-03-07,11.2815,11.6027,11.9085,10.8734
504,2017-03-08,11.6964,10.8188,11.8482,10.7964
505,2017-03-09,10.8713,10.5697,11.1016,10.3112
506,2017-03-10,10.7252,10.2901,10.7935,10.2754
507,2017-03-13,10.7759,10.6323,11.0122,10.3314
508,2017-03-14,10.6871,10.7819,11.3776,10.3659
509,2017-03-15,10.8718,11.4936,11.4996,10.4108
510,2017-03-16,10.8807,10.3438,11.1886,10.3146
511,2017-03-17,10.4783,10.1195,10.6203,9.9552
512,2017-03-20,10.5381,10.104,10.9495,10.0866
513,2017-03-21,10.3308,10.1076,10.413,9.9107
514,2017-03-22,10.3161,10.1029,10.6575,10.0647
515,2017-03-23,10.1334,9.4478,10.1684,9.187999999999999
516,2017-03-24,9.6041,9.4304,9.6773,9.1563
517,2017-03-27,9.9404,10.2545,10.4061,9.786
518,2017-03-28,10.3476,10.3483,10.5273,10.0963
519,2017-03-29,10.3921,10.0366,10.4497,9.8585
520,2017-03-30,10.1553,9.9309,10.511,9.9229
521,2017-03-31,10.0012,9.6519,10.1862,9.6479
522,2017-04-05,10.6199,10.0703,10.6201,10.0703
523,2017-04-06,10.3439,10.0879,10.4811,10.0612
524,2017-04-07,10.1908,10.0523,10.191,9.9377
525,2017-04-10,10.5273,10.1217,10.5275,10.0769
526,2017-04-11,10.1542,9.9779,10.3873,9.9016
527,2017-04-12,10.1327,9.974,10.2208,9.9732
528,2017-04-13,10.117,9.9859,10.2973,9.9807
529,2017-04-14,10.0805,10.4188,10.6435,10.0661
530,2017-04-17,10.7753,10.2486,11.4167,10.2075
531,2017-04-18,10.3638,10.312000000000001,10.4687,10.2158
532,2017-04-19,10.3705,10.6693,11.2777,10.33
533,2017-04-20,10.7732,10.1881,10.8284,10.1632
534,2017-04-21,10.3676,9.7151,10.3678,9.5726
535,2017-04-24,9.9853,10.0734,12.5341,9.9853
536,2017-04-25,10.4004,9.6679,10.4006,9.6355
537,2017-04-26,9.8561,9.2913,10.4859,9.1179
538,2017-04-27,9.4293,9.0982,9.6652,9.0633
539,2017-04-28,9.0989,9.1259,9.3626,9.056000000000001
540,2017-05-02,9.4789,9.0908,9.5823,9.0291
541,2017-05-03,9.0603,9.0614,9.2676,8.9933
542,2017-05-04,9.1735,8.9974,9.4252,8.8926
543,2017-05-05,9.0989,9.2887,10.1671,9.0383
544,2017-05-08,9.6259,9.2524,9.8559,9.222999999999999
545,2017-05-09,9.4269,8.8356,9.427,8.8339
546,2017-05-10,8.9789,8.3752,9.5821,8.2797
547,2017-05-11,8.5436,8.3062,8.844,8.3055
548,2017-05-12,8.3965,8.7508,9.0335,7.9544
549,2017-05-15,9.1721,8.8653,9.1862,8.8592
550,2017-05-16,8.9575,8.6713,9.0843,8.6674
551,2017-05-17,8.8041,8.5592,8.9153,8.5574
552,2017-05-18,8.6174,8.486,8.7866,8.3005
553,2017-05-19,8.544,8.6439,8.7565,8.4232
554,2017-05-22,8.9412,8.4707,9.0798,8.3546
555,2017-05-23,8.4863,8.5879,8.7363,8.1824
556,2017-05-24,8.642000000000001,8.7018,9.5871,8.5936
557,2017-05-25,8.8005,12.3467,13.0131,8.5576
558,2017-05-26,12.4674,10.8754,13.4016,10.8021
559,2017-05-31,12.2537,12.0327,13.1745,11.595999999999998
560,2017-06-01,12.5711,12.1212,12.8903,12.095
561,2017-06-02,12.886,12.9022,13.4362,12.7458
562,2017-06-05,13.4592,12.4569,13.4594,12.3717
563,2017-06-06,12.5563,12.4844,12.8867,12.2556
564,2017-06-07,12.7274,13.8251,13.952,12.5687
565,2017-06-08,13.940999999999999,14.2278,14.3808,13.8061
566,2017-06-09,14.3855,15.0922,15.5669,14.3518
567,2017-06-12,15.5822,15.4469,16.3258,15.2388
568,2017-06-13,15.6048,15.0869,15.7607,15.0869
569,2017-06-14,15.3311,14.4919,15.4407,14.2408
570,2017-06-15,14.7006,13.8954,14.7394,13.7625
571,2017-06-16,13.9953,13.2809,14.0916,13.2605
572,2017-06-19,13.8028,13.6909,13.8617,13.252
573,2017-06-20,13.8976,13.9881,14.2807,13.8278
574,2017-06-21,14.2071,13.3657,14.478,13.305
575,2017-06-22,13.3677,13.6138,14.8001,13.0705
576,2017-06-23,13.7797,13.9033,14.04,13.3481
577,2017-06-26,15.0562,15.3767,15.7156,15.0479
578,2017-06-27,15.6374,14.8559,15.6525,14.7943
579,2017-06-28,15.1019,15.0408,15.2609,14.9114
580,2017-06-29,14.9423,14.4679,15.1563,14.4669
581,2017-06-30,14.6486,14.4046,14.8415,14.3387
582,2017-07-03,14.8631,14.0748,14.9046,14.0519
583,2017-07-04,14.2029,13.2969,14.2449,13.2948
584,2017-07-05,13.466,14.2224,14.2956,13.3156
585,2017-07-06,14.3739,13.8219,14.5075,13.6782
586,2017-07-07,13.9191,13.8786,14.1079,13.850999999999999
587,2017-07-10,14.3484,13.8971,14.4013,13.8643
588,2017-07-11,14.4853,13.7269,14.5866,13.6803
589,2017-07-12,13.8351,14.7766,14.8629,13.8059
590,2017-07-13,14.9499,14.7823,15.085,14.6267
591,2017-07-14,15.9741,15.7619,16.2437,15.6186
592,2017-07-17,16.6717,17.3459,17.8821,16.1188
593,2017-07-18,17.5947,16.9209,18.0858,16.9139
594,2017-07-19,17.1841,16.9889,17.4476,16.2996
595,2017-07-20,17.2473,17.2003,20.305999999999997,17.1363
596,2017-07-21,17.3823,16.1539,17.7589,16.0757
597,2017-07-24,16.8982,15.7097,16.8985,15.5722
598,2017-07-25,16.0153,15.3821,16.3859,15.359000000000002
599,2017-07-26,15.5696,15.933,15.9636,15.3602
600,2017-07-27,16.0847,15.8786,16.5119,15.8633
601,2017-07-28,16.0234,15.5693,16.3098,15.5202
602,2017-07-31,16.1894,15.7472,16.259,15.6288
603,2017-08-01,15.8535,15.062999999999999,15.9293,15.0451
604,2017-08-02,15.2767,14.8226,15.8621,14.7627
605,2017-08-03,15.6418,15.2681,16.8061,15.1967
606,2017-08-04,15.3845,14.9441,15.6762,14.9223
607,2017-08-07,15.6049,15.3747,15.6676,15.235999999999999
608,2017-08-08,15.507,14.9936,15.6751,14.9934
609,2017-08-09,15.1694,14.2543,15.324000000000002,14.2541
610,2017-08-10,14.4407,13.6841,14.5004,13.5342
611,2017-08-11,14.0209,14.6045,14.8049,13.8664
612,2017-08-14,15.2599,14.2698,15.3566,14.0231
613,2017-08-15,14.4341,14.0033,14.4344,13.993
614,2017-08-16,14.1785,13.9183,14.4538,13.8007
615,2017-08-17,14.0093,13.6937,14.0343,13.6352
616,2017-08-18,14.1756,13.4611,14.618,13.4175
617,2017-08-21,13.9144,13.0964,14.0985,13.09
618,2017-08-22,13.2646,12.4566,14.8478,12.4073
619,2017-08-23,12.5738,13.1068,13.4062,12.5738
620,2017-08-24,13.2367,12.7809,13.2947,12.7406
621,2017-08-25,12.9749,13.8306,14.8545,12.7043
622,2017-08-28,14.5712,14.3247,15.6417,14.1163
623,2017-08-29,15.0883,14.9414,18.4181,14.7126
624,2017-08-30,14.9831,14.6678,15.1905,14.6565
625,2017-08-31,14.808,14.5854,15.0211,14.5578
626,2017-09-01,14.8908,14.4964,14.9528,14.4964
627,2017-09-04,15.014000000000001,15.0096,15.1885,14.8112
628,2017-09-05,15.2063,14.9858,15.3497,14.9439
629,2017-09-06,15.1785,15.2205,15.302,14.8779
630,2017-09-07,15.3725,14.7068,15.4214,14.6923
631,2017-09-08,14.9431,14.4603,14.9454,14.4054
632,2017-09-11,14.9944,15.1054,15.23,14.7754
633,2017-09-12,15.3725,15.1725,15.5036,15.0832
634,2017-09-13,15.3104,15.3057,15.5516,15.2032
635,2017-09-14,15.4625,14.0614,15.5013,13.9475
636,2017-09-15,14.2978,13.6167,14.3379,13.6074
637,2017-09-18,14.204,13.7042,14.3767,13.5072
638,2017-09-19,13.918,12.9431,13.9459,12.9317
639,2017-09-20,13.1312,12.8106,13.1806,12.8008
640,2017-09-21,13.0066,12.7534,13.2029,12.5359
641,2017-09-22,12.8959,12.5881,13.0715,12.5781
642,2017-09-25,13.0264,12.8247,13.3227,12.7975
643,2017-09-26,13.0282,12.7333,13.1367,12.5363
644,2017-09-27,12.8936,12.3133,13.0887,12.2219
645,2017-09-28,12.1607,10.5312,12.2033,10.530999999999999
646,2017-09-29,10.7208,11.1195,11.1529,10.6701
647,2017-10-09,13.5589,11.5841,14.2176,11.4705
648,2017-10-10,11.775,11.6434,12.0377,11.5068
649,2017-10-11,11.7688,11.0582,11.9201,10.8644
650,2017-10-12,11.187999999999999,10.681,11.3348,10.6015
651,2017-10-13,10.8416,10.6648,10.9204,10.5992
652,2017-10-16,11.057,10.5521,11.1321,10.3889
653,2017-10-17,11.1654,10.6622,11.1656,10.574000000000002
654,2017-10-18,10.6735,10.2603,10.8206,10.2113
655,2017-10-19,10.2422,10.4619,10.5386,10.1915
656,2017-10-20,10.6773,10.4566,10.7199,10.1633
657,2017-10-23,10.959000000000001,10.3253,10.9641,10.28
658,2017-10-24,10.5784,11.5942,11.7266,10.5511
659,2017-10-25,11.7308,11.3523,12.1544,11.2514
660,2017-10-26,11.5805,11.1568,11.7381,11.1165
661,2017-10-27,11.6695,10.7163,12.046,10.6137
662,2017-10-30,11.2719,11.5949,11.7209,11.1887
663,2017-10-31,11.7228,10.9312,11.8405,10.8536
664,2017-11-01,11.0856,10.6228,11.1145,10.5355
665,2017-11-02,10.8223,10.5701,10.9219,10.4993
666,2017-11-03,10.6883,10.4148,10.8233,10.3778
667,2017-11-06,10.8908,10.6659,11.0501,10.517000000000001
668,2017-11-07,10.7942,10.411,12.8311,10.3007
669,2017-11-08,10.7997,10.761,11.2508,10.7197
670,2017-11-09,10.8826,10.8631,11.2005,10.8613
671,2017-11-10,11.1326,11.4307,11.7796,11.0638
672,2017-11-13,11.8234,11.5236,12.9064,11.4955
673,2017-11-14,12.6473,12.2121,12.897,12.2121
674,2017-11-15,12.2679,12.3081,12.582,12.258
675,2017-11-16,12.3151,12.0279,12.5101,11.9869
676,2017-11-17,12.1446,12.6476,12.8587,12.1446
677,2017-11-20,13.3591,14.5608,14.6896,13.3591
678,2017-11-21,14.4994,14.5365,16.1803,14.4994
679,2017-11-22,14.8287,15.3584,17.3863,14.5202
680,2017-11-23,16.0367,16.1017,16.5445,14.9223
681,2017-11-24,16.413,16.9154,17.1357,16.2615
682,2017-11-27,17.6738,18.0222,18.5018,17.6072
683,2017-11-28,15.0433,15.0555,15.6827,14.873
684,2017-11-29,15.4043,15.6815,16.3813,15.0035
685,2017-11-30,15.8315,16.8045,16.8715,15.5549
686,2017-12-01,17.0913,17.9901,18.2983,16.9807
687,2017-12-04,18.6466,16.0269,18.9684,15.9432
688,2017-12-05,16.2441,15.327,16.2444,14.2782
689,2017-12-06,15.4732,16.2383,17.2768,15.4591
690,2017-12-07,16.3695,15.7504,17.1824,15.6956
691,2017-12-08,15.8719,15.0268,16.5416,14.9775
692,2017-12-11,15.6773,14.6837,15.879000000000001,14.6314
693,2017-12-12,14.8631,15.2397,15.3346,14.7638
694,2017-12-13,15.3454,15.147,15.6319,14.8176
695,2017-12-14,15.3369,14.995,15.7041,14.9191
696,2017-12-15,15.145999999999999,15.1753,16.0141,14.9449
697,2017-12-18,15.8258,15.3489,15.8766,15.2808
698,2017-12-19,15.4757,15.1222,15.5951,14.8589
699,2017-12-20,15.3188,15.3136,15.7227,15.2721
700,2017-12-21,15.4951,14.7645,15.6306,14.7562
701,2017-12-22,14.9677,14.6946,15.1739,14.6776
702,2017-12-25,15.4179,15.3206,15.7186,14.8651
703,2017-12-26,15.4894,15.1254,15.6792,14.8537
704,2017-12-27,15.1174,16.7912,16.7914,14.9918
705,2017-12-28,16.7082,15.5122,16.8148,15.2346
706,2017-12-29,15.7017,14.2726,15.7018,14.1291
707,2018-01-02,16.099,15.0325,16.0993,14.7344
708,2018-01-03,15.3965,14.8129,15.4611,14.5256
709,2018-01-04,14.9561,14.6709,15.0728,14.5295
710,2018-01-05,14.7805,14.4462,14.975999999999999,14.415
711,2018-01-08,15.0447,14.8107,15.3197,14.7509
712,2018-01-09,14.9772,14.2677,15.0131,14.2635
713,2018-01-10,14.4552,14.6426,14.7317,14.2898
714,2018-01-11,14.8742,14.9479,15.6495,14.7803
715,2018-01-12,15.15,14.3225,15.2242,14.3225
716,2018-01-15,14.9177,15.4627,15.720999999999998,14.8349
717,2018-01-16,15.605,15.9929,16.1016,15.605
718,2018-01-17,16.2905,16.9044,18.635,16.2155
719,2018-01-18,16.9631,18.8917,18.9054,16.8523
720,2018-01-19,19.1213,18.8832,19.5837,17.9893
721,2018-01-22,19.796,18.877,19.8686,18.7956
722,2018-01-23,20.184,19.2839,20.1844,18.4757
723,2018-01-24,19.703,21.0415,21.2018,19.6113
724,2018-01-25,20.9825,18.7759,21.08,18.7068
725,2018-01-26,18.8126,17.1138,19.1163,16.9478
726,2018-01-29,17.9105,18.4905,18.5766,16.9911
727,2018-01-30,18.8295,16.0816,18.8973,15.7761
728,2018-01-31,16.3237,17.1503,17.4406,16.2116
729,2018-02-01,17.3418,16.7855,17.6266,16.774
730,2018-02-02,17.186,17.034000000000002,18.1489,16.8406
731,2018-02-05,18.3916,18.5466,19.102999999999998,18.0396
732,2018-02-06,19.5333,22.2035,22.6151,19.4661
733,2018-02-07,21.6406,24.0553,24.2991,20.1458
734,2018-02-08,24.2884,25.6732,26.5362,24.2884
735,2018-02-09,27.0049,33.0582,38.3435,27.0049
736,2018-02-12,35.2338,28.1915,35.5604,24.8219
737,2018-02-13,28.3861,27.5291,28.3868,25.4008
738,2018-02-14,27.723000000000003,27.316,27.7494,26.1395
739,2018-02-22,27.32,27.07,27.66,27.07
740,2018-02-23,26.98,23.97,26.98,23.97
741,2018-02-26,23.98,24.32,24.9,23.92
742,2018-02-27,24.35,25.59,25.7,24.2
743,2018-02-28,24.6,25.97,25.99,24.6
744,2018-03-01,25.98,24.08,25.98,24.0
745,2018-03-02,24.08,23.6,24.2,23.5
746,2018-03-05,23.6,22.17,23.7,22.07
747,2018-03-06,22.15,21.15,22.17,21.07
748,2018-03-07,21.17,21.85,21.98,21.12
749,2018-03-08,21.84,20.93,21.84,20.93
750,2018-03-09,20.92,20.38,20.98,20.3
751,2018-03-12,20.36,21.29,21.45,20.3
752,2018-03-13,21.3,21.69,21.8,21.02
753,2018-03-14,21.78,20.81,21.97,20.23
754,2018-03-15,20.71,20.17,20.91,19.98
755,2018-03-16,20.7,20.59,20.72,19.77
756,2018-03-19,20.73,20.81,20.99,20.58
757,2018-03-20,21.22,20.59,21.34,20.31
758,2018-03-21,20.86,21.11,21.11,20.21
759,2018-03-22,20.95,20.57,21.62,20.35
760,2018-03-23,21.2,23.15,23.15,21.2
761,2018-03-26,24.7,23.11,25.52,22.56
762,2018-03-27,23.27,21.79,23.27,21.52
763,2018-03-28,21.92,21.4,22.48,21.06
764,2018-03-29,25.5,25.38,25.97,24.43
765,2018-03-30,25.34,24.85,26.01,24.43
766,2018-04-02,25.3,24.47,25.5,24.22
767,2018-04-03,25.13,24.38,25.16,24.12
768,2018-04-04,24.36,24.1,24.4,23.6
769,2018-04-09,24.71,24.66,24.73,24.58
770,2018-04-10,24.66,23.01,24.77,22.65
771,2018-04-11,23.3,23.21,23.36,22.86
772,2018-04-12,23.39,23.69,23.8,23.2
773,2018-04-13,23.4,23.79,23.8,23.2
774,2018-04-16,25.1,25.25,25.65,25.0
775,2018-04-17,25.25,25.32,25.89,25.12
776,2018-04-18,25.2,24.9,25.47,24.86
777,2018-04-19,25.15,23.3,25.15,23.27
778,2018-04-20,23.65,22.6,23.71,22.37
779,2018-04-23,23.4,22.51,23.4,22.49
780,2018-04-24,22.71,22.56,22.93,21.09
781,2018-04-25,22.95,22.3,23.97,22.23
782,2018-04-26,22.3,22.6,22.9,22.2
783,2018-04-27,22.85,23.39,24.37,22.49
784,2018-05-02,24.93,25.13,25.25,24.84
785,2018-05-03,25.26,25.3,25.68,24.76
786,2018-05-04,25.5,25.66,25.86,25.43
787,2018-05-07,26.44,25.46,26.6,25.34
788,2018-05-08,25.54,24.13,25.59,24.06
789,2018-05-09,24.37,23.68,24.44,23.5
790,2018-05-10,23.68,22.27,23.68,22.26
791,2018-05-11,22.4,21.78,22.47,21.68
792,2018-05-14,22.31,20.52,22.43,20.51
793,2018-05-15,20.76,19.57,20.8,19.09
794,2018-05-16,19.88,20.16,20.16,19.2
795,2018-05-17,19.99,18.78,20.13,18.72
796,2018-05-18,18.82,18.36,18.82,16.97
797,2018-05-21,18.78,17.95,19.12,17.54
798,2018-05-22,18.16,17.91,18.32,17.23
799,2018-05-23,17.8,18.57,18.59,17.51
800,2018-05-24,17.84,17.98,18.62,17.22
801,2018-05-25,18.02,17.99,18.37,17.56
802,2018-05-28,18.43,18.2,18.77,17.89
803,2018-05-29,18.57,18.8,19.02,18.42
804,2018-05-30,19.09,21.47,21.47,19.09
805,2018-05-31,20.83,20.27,21.16,19.76
806,2018-06-01,20.42,20.47,20.62,20.25
807,2018-06-04,20.55,19.52,20.61,19.08
808,2018-06-05,19.57,18.74,19.64,18.54
809,2018-06-06,19.1,18.86,19.1,18.57
810,2018-06-07,18.87,18.23,18.87,18.0
811,2018-06-08,18.23,19.24,19.76,18.23
812,2018-06-11,19.95,20.04,20.26,19.35
813,2018-06-12,20.35,18.94,20.35,18.85
814,2018-06-13,19.19,19.25,19.28,18.91
815,2018-06-14,19.56,19.62,19.99,18.91
816,2018-06-15,19.84,20.02,20.35,19.47
817,2018-06-19,21.99,23.67,25.08,21.72
818,2018-06-20,23.82,21.14,23.82,21.09
819,2018-06-21,21.3,19.86,21.4,19.34
820,2018-06-22,20.1,19.39,20.6,19.37
821,2018-06-25,20.19,20.49,20.49,19.54
822,2018-06-26,21.13,20.6,22.76,20.2
823,2018-06-27,21.06,22.15,22.64,20.41
824,2018-06-28,22.97,22.9,24.19,22.41
825,2018-06-29,22.91,21.16,23.23,20.81
826,2018-07-02,23.43,26.38,27.01,23.32
827,2018-07-03,25.55,25.93,27.62,25.0
828,2018-07-04,26.48,27.12,27.57,26.48
829,2018-07-05,27.4,27.43,28.19,26.6
830,2018-07-06,27.06,25.72,28.0,25.64
831,2018-07-09,26.11,22.74,26.11,22.71
832,2018-07-10,23.65,22.83,24.44,22.74
833,2018-07-11,26.19,25.52,27.61,25.43
834,2018-07-12,25.57,23.35,25.57,22.58
835,2018-07-13,23.95,23.52,24.64,23.52
836,2018-07-16,24.6,23.46,24.64,23.46
837,2018-07-17,23.97,22.9,24.46,22.86
838,2018-07-18,22.62,21.86,22.62,21.07
839,2018-07-19,21.45,20.73,21.45,20.27
840,2018-07-20,22.52,21.3,22.93,20.51
841,2018-07-23,22.96,21.37,23.0,21.21
842,2018-07-24,23.6,23.3,23.85,23.07
843,2018-07-25,23.7,23.28,24.16,23.25
844,2018-07-26,23.53,22.61,23.57,22.59
845,2018-07-27,22.88,21.68,23.26,21.6
846,2018-07-30,22.6,22.02,22.64,21.83
847,2018-07-31,22.38,21.94,22.45,21.94
848,2018-08-01,22.47,23.8,24.05,21.95
849,2018-08-02,24.2,24.73,26.22,24.09
850,2018-08-03,25.17,24.89,25.8,24.55
851,2018-08-06,25.69,25.73,26.34,24.81
852,2018-08-07,25.6,25.28,26.19,25.04
853,2018-08-08,25.43,25.43,25.92,25.34
854,2018-08-09,25.76,25.32,25.87,24.87
855,2018-08-10,25.35,24.53,25.7,24.35
856,2018-08-13,25.86,25.33,26.43,24.98
857,2018-08-14,25.45,25.19,25.82,25.11
858,2018-08-15,25.55,25.92,26.37,25.45
859,2018-08-16,27.0,26.17,28.06,26.01
860,2018-08-17,26.06,26.35,26.77,25.86
861,2018-08-20,27.23,26.3,27.39,26.29
862,2018-08-21,26.53,23.95,26.56,23.92
863,2018-08-22,24.28,22.97,24.35,22.9
864,2018-08-23,22.97,21.97,22.97,21.6
865,2018-08-24,22.24,21.91,22.37,21.08
866,2018-08-27,22.32,22.03,22.68,21.95
867,2018-08-28,22.21,22.21,22.43,21.86
868,2018-08-29,22.59,22.7,22.81,22.45
869,2018-08-30,22.68,22.72,23.02,22.05
870,2018-08-31,23.28,22.42,23.48,22.41
871,2018-09-03,22.46,23.03,23.03,22.46
872,2018-09-04,23.03,22.1,23.17,21.98
873,2018-09-05,22.37,23.25,23.37,22.35
874,2018-09-06,23.87,23.84,24.09,23.39
875,2018-09-07,23.78,23.39,23.94,23.21
876,2018-09-10,23.39,24.54,24.74,23.39
877,2018-09-11,24.63,23.96,24.69,23.9
878,2018-09-12,23.96,23.65,24.23,23.65
879,2018-09-13,23.73,23.1,23.9,23.0
880,2018-09-14,23.25,21.58,23.25,21.45
881,2018-09-17,22.41,20.94,22.42,20.94
882,2018-09-18,21.13,20.37,21.14,19.57
883,2018-09-19,20.55,19.19,20.62,18.83
884,2018-09-20,19.35,18.39,19.35,18.39
885,2018-09-21,18.75,19.25,19.35,18.35
886,2018-09-25,20.93,20.47,21.3,20.44
887,2018-09-26,20.76,21.11,22.01,20.36
888,2018-09-27,21.56,20.6,21.56,20.52
889,2018-09-28,20.75,21.78,22.01,20.58
890,2018-10-08,26.0,24.4,27.23,24.23
891,2018-10-09,24.05,23.11,24.05,22.94
892,2018-10-10,23.22,23.12,23.22,22.56
893,2018-10-11,25.37,25.56,25.7,24.04
894,2018-10-12,26.5,25.83,26.71,25.35
895,2018-10-15,26.75,26.85,27.11,26.56
896,2018-10-16,26.88,26.38,26.88,25.37
897,2018-10-17,25.9,26.53,27.36,25.87
898,2018-10-18,26.84,28.08,28.27,26.84
899,2018-10-19,28.5,26.04,29.07,25.62
900,2018-10-22,26.83,26.15,26.85,25.41
901,2018-10-23,26.63,27.46,27.67,26.45
902,2018-10-24,27.92,27.44,28.49,27.08
903,2018-10-25,29.6,28.47,29.86,28.34
904,2018-10-26,28.68,29.37,29.98,28.67
905,2018-10-29,31.5,31.81,32.12,31.5
906,2018-10-30,32.22,31.79,32.78,31.79
907,2018-10-31,32.27,31.1,32.61,31.01
908,2018-11-01,29.44,29.06,29.51,28.47
909,2018-11-02,29.38,28.28,29.4,28.28
910,2018-11-05,29.79,30.13,30.36,29.79
911,2018-11-06,30.47,30.84,30.91,30.47
912,2018-11-07,30.92,30.9,31.08,30.73
913,2018-11-08,30.73,30.43,30.94,30.42
914,2018-11-09,31.04,31.01,31.57,30.89
915,2018-11-12,31.83,31.33,32.04,31.19
916,2018-11-13,31.88,30.59,31.89,30.49
917,2018-11-14,30.9,30.04,30.93,30.04
918,2018-11-15,30.49,29.33,30.49,29.12
919,2018-11-16,29.61,28.68,29.61,28.45
920,2018-11-19,29.64,28.13,29.67,28.13
921,2018-11-20,28.54,27.24,28.59,27.04
922,2018-11-21,27.54,27.13,27.73,26.99
923,2018-11-22,27.41,26.35,27.54,26.26
924,2018-11-23,26.52,25.62,26.52,25.34
925,2018-11-26,26.63,25.76,26.75,25.34
926,2018-11-27,25.98,24.88,26.03,24.87
927,2018-11-28,25.11,24.19,25.11,23.85
928,2018-11-29,24.15,24.33,24.38,23.68
929,2018-11-30,24.13,24.9,24.95,23.68
930,2018-12-03,24.26,22.82,24.62,22.81
931,2018-12-04,22.23,20.83,22.26,20.76
932,2018-12-05,20.92,20.78,21.24,20.71
933,2018-12-06,20.49,20.94,21.22,20.49
934,2018-12-07,21.0,19.91,21.05,19.8
935,2018-12-10,20.5,20.36,20.65,19.83
936,2018-12-11,20.47,20.33,20.47,20.03
937,2018-12-12,20.44,20.17,20.44,20.02
938,2018-12-13,20.27,19.2,20.27,19.15
939,2018-12-14,19.41,19.44,19.67,19.23
940,2018-12-17,20.21,20.33,21.0,20.21
941,2018-12-18,20.58,20.64,21.12,20.52
942,2018-12-19,20.91,20.75,20.99,20.54
943,2018-12-20,21.5,23.2,24.0,21.47
944,2018-12-21,23.39,23.78,25.33,23.36
945,2018-12-24,25.94,22.83,26.05,22.8
946,2018-12-25,23.8,23.85,24.49,23.49
947,2018-12-26,24.01,23.38,24.7,23.38
948,2018-12-27,23.81,23.13,23.9,23.07
949,2018-12-28,23.08,22.71,23.08,22.64
950,2019-01-02,23.48,22.22,23.48,22.13
951,2019-01-03,22.37,21.68,22.37,21.33
952,2019-01-04,22.28,21.2,22.33,21.19
953,2019-01-07,21.79,21.61,22.17,21.49
954,2019-01-08,21.67,20.69,21.7,20.55
955,2019-01-09,20.43,18.87,20.43,18.67
956,2019-01-10,19.07,18.52,19.13,18.27
957,2019-01-11,18.49,18.15,18.5,17.92
958,2019-01-14,18.45,18.45,18.94,18.33
959,2019-01-15,18.46,17.61,18.46,17.35
960,2019-01-16,17.78,16.6,17.78,16.55
961,2019-01-17,16.71,17.21,17.21,16.57
962,2019-01-18,17.12,17.67,17.92,16.97
963,2019-01-21,18.52,18.93,19.92,18.38
964,2019-01-22,19.21,17.46,19.3,17.39
965,2019-01-23,17.84,16.9,17.89,16.84
966,2019-01-24,16.6,15.39,16.73,15.33
967,2019-01-25,15.42,15.02,15.47,14.77
968,2019-01-28,15.97,16.54,16.59,15.97
969,2019-01-29,16.9,17.81,17.86,16.89
970,2019-01-30,18.19,18.3,18.85,18.16
971,2019-01-31,18.42,18.03,18.47,17.77
972,2019-02-01,19.09,18.63,19.33,18.63
973,2019-02-11,21.0,19.05,21.0,19.02
974,2019-02-12,19.17,18.54,19.34,18.39
975,2019-02-13,18.7,20.0,20.17,18.63
976,2019-02-14,22.28,21.95,23.29,21.91
977,2019-02-15,23.12,20.32,23.32,19.99
978,2019-02-18,21.3,21.99,22.13,21.22
979,2019-02-19,23.61,22.86,23.61,22.6
980,2019-02-20,24.15,23.65,24.43,22.93
981,2019-02-21,24.82,22.58,24.87,21.83
982,2019-02-22,23.84,22.36,23.98,22.02
983,2019-02-25,24.1,32.8,23.8,34.21
984,2019-02-26,34.3,30.98,36.51,30.06
985,2019-02-27,30.95,30.93,31.75,30.41
986,2019-02-28,31.08,29.13,31.09,28.85
987,2019-03-01,28.6,27.32,28.6,27.26
988,2019-03-04,28.63,29.6,32.69,28.63
989,2019-03-05,29.91,30.52,30.74,29.91
990,2019-03-06,30.55,31.51,32.07,30.55
991,2019-03-07,31.89,32.65,32.65,31.89
992,2019-03-08,32.51,33.02,33.56,31.82
993,2019-03-11,33.17,30.11,33.54,28.9
994,2019-03-12,30.27,30.11,31.21,29.55
995,2019-03-13,30.4,30.0,30.95,29.6
996,2019-03-14,30.1,28.2,30.4,27.4
997,2019-03-15,28.34,27.19,28.34,26.86
