,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2019/2/20,50ETF沽2015年8月2.60,认沽,2.6,2015/8/26 0:00,0.675
2019/2/21,50ETF沽2015年8月2.60,认沽,2.6,2015/8/26 0:00,0.675
2019/2/22,50ETF沽2015年8月2.60,认沽,2.6,2015/8/26 0:00,0.675
2019/2/25,50ETF沽2015年8月2.60,认沽,2.6,2015/8/26 0:00,0.675
2019/2/26,50ETF沽2015年8月2.60,认沽,2.6,2015/8/26 0:00,0.675
2019/2/1,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/11,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/12,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/13,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/14,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/15,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/18,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/19,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/20,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/21,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/22,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/25,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/26,50ETF沽2015年8月2.65,认沽,2.65,2015/8/26 0:00,0.7415
2019/2/1,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/11,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/12,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/13,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/14,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/15,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/18,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/19,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/20,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/21,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/22,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/25,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/26,50ETF沽2015年8月2.70,认沽,2.7,2015/8/26 0:00,0.7318
2019/2/1,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/11,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/12,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/13,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/14,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/15,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/18,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/19,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/20,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/21,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/22,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/25,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/26,50ETF沽2015年8月2.75,认沽,2.75,2015/8/26 0:00,0.7854
2019/2/1,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/11,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/12,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/13,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/14,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/15,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/18,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/19,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/20,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/21,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/22,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/25,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/26,50ETF购2015年12月2.60,认购,2.6,2015/12/23 0:00,0.0001
2019/2/1,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/11,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/12,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/13,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/14,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/15,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/18,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/19,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/20,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/21,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/22,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/25,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/26,50ETF购2015年12月2.65,认购,2.65,2015/12/23 0:00,0.0001
2019/2/1,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/11,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/12,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/13,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/14,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/15,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/18,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/19,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/20,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/21,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/22,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/25,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/26,50ETF购2015年12月2.70,认购,2.7,2015/12/23 0:00,0.0001
2019/2/1,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/11,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/12,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/13,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/14,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/15,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/18,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/19,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/20,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/21,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/22,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/25,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/26,50ETF沽2015年12月2.60,认沽,2.6,2015/12/23 0:00,0.1021
2019/2/1,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/11,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/12,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/13,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/14,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/15,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/18,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/19,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/20,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/21,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/22,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/25,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/26,50ETF沽2015年12月2.65,认沽,2.65,2015/12/23 0:00,0.154
2019/2/1,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/11,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/12,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/13,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/14,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/15,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/18,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/19,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/20,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/21,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/22,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/25,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/26,50ETF沽2015年12月2.70,认沽,2.7,2015/12/23 0:00,0.2038
2019/2/1,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/11,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/12,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/13,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/14,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/15,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/18,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/19,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/20,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/21,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/22,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/25,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/26,50ETF购2015年7月2.55,认购,2.55,2015/7/22 0:00,0.1667
2019/2/1,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/11,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/12,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/13,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/14,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/15,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/18,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/19,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/20,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/21,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/22,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/25,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/26,50ETF沽2015年7月2.55,认沽,2.55,2015/7/22 0:00,0.0001
2019/2/1,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/11,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/12,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/13,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/14,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/15,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/18,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/19,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/20,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/21,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/22,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/25,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/26,50ETF购2015年8月2.55,认购,2.55,2015/8/26 0:00,0.0001
2019/2/1,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/11,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/12,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/13,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/14,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/15,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/18,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/19,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/20,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/21,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/22,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/25,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/26,50ETF沽2015年8月2.55,认沽,2.55,2015/8/26 0:00,0.6274
2019/2/1,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/11,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/12,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/13,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/14,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/15,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/18,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/19,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/20,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/21,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/22,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/25,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/26,50ETF购2015年12月2.55,认购,2.55,2015/12/23 0:00,0.0001
2019/2/1,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/11,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/12,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/13,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/14,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/15,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/18,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/19,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/20,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/21,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/22,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/25,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/26,50ETF沽2015年12月2.55,认沽,2.55,2015/12/23 0:00,0.0591
2019/2/1,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/11,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/12,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/13,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/14,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/15,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/18,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/19,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/20,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/21,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/22,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/25,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/26,50ETF购2015年7月2.50,认购,2.5,2015/7/22 0:00,0.1995
2019/2/1,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/11,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/12,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/13,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/14,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/15,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/18,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/19,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/20,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/21,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/22,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/25,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/26,50ETF沽2015年7月2.50,认沽,2.5,2015/7/22 0:00,0.0001
2019/2/1,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/11,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/12,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/13,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/14,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/15,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/18,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/19,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/20,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/21,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/22,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/25,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/26,50ETF购2015年8月2.50,认购,2.5,2015/8/26 0:00,0.0001
2019/2/1,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/11,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/12,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/13,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/14,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/15,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/18,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/19,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/20,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/21,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/22,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/25,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/26,50ETF沽2015年8月2.50,认沽,2.5,2015/8/26 0:00,0.5717
2019/2/1,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/11,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/12,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/13,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/14,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/15,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/18,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/19,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/20,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/21,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/22,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/25,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/26,50ETF购2015年12月2.50,认购,2.5,2015/12/23 0:00,0.0002
2019/2/1,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/11,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/12,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/13,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/14,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/15,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/18,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/19,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/20,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/21,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/22,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/25,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/26,50ETF沽2015年12月2.50,认沽,2.5,2015/12/23 0:00,0.0025
2019/2/1,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/11,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/12,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/13,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/14,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/15,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/18,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/19,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/20,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/21,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/22,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/25,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/26,50ETF购2016年3月2.65,认购,2.65,2016/3/23 0:00,0.0001
2019/2/1,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/11,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/12,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/13,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/14,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/15,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/18,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/19,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/20,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/21,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/22,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/25,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/26,50ETF购2016年3月2.70,认购,2.7,2016/3/23 0:00,0.0001
2019/2/1,50ETF购2016年3月2.75,认购,2.75,2016/3/23 0:00,0.0001
2019/2/11,50ETF购2016年3月2.75,认购,2.75,2016/3/23 0:00,0.0001
2019/2/12,50ETF购2016年3月2.75,认购,2.75,2016/3/23 0:00,0.0001
2019/2/13,50ETF购2016年3月2.75,认购,2.75,2016/3/23 0:00,0.0001
2019/2/14,50ETF购2016年3月2.75,认购,2.75,2016/3/23 0:00,0.0001
2019/2/15,50ETF购2016年3月2.75,认购,2.75,2016/3/23 0:00,0.0001
