,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2019-03-04,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.334
2019-03-05,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.3339
2019-03-06,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.3328
2019-03-07,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.2881
2019-03-08,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.2045
2019-03-11,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.2108
2019-03-12,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.2164
2019-03-13,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.2212
2019-03-14,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.2216
2019-03-15,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.2451
2019-03-18,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.315
2019-03-19,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.2901
2019-03-20,50ETF购3月2.50A,认购,2.5,2019-03-27 00:00:00,0.2961
2019-02-20,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.0932
2019-02-21,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.0841
2019-02-22,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.1145
2019-02-25,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.293
2019-02-26,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.2174
2019-02-27,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.223
2019-02-28,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.2161
2019-03-01,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.277
2019-03-04,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.2825
2019-03-05,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.2895
2019-03-06,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.2896
2019-03-07,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.2482
2019-03-08,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.1681
2019-03-11,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.1708
2019-03-12,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.1753
2019-03-13,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.179
2019-03-14,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.1785
2019-03-15,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.1982
2019-03-18,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.2689
2019-03-19,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.2463
2019-03-20,50ETF购3月2.549A,认购,2.549,2019-03-27 00:00:00,0.249
2019-02-20,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.0676
2019-02-21,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.0593
2019-02-22,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.0843
2019-02-25,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.26
2019-02-26,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.1808
2019-02-27,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.1872
2019-02-28,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.178
2019-03-01,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.2328
2019-03-04,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.2383
2019-03-05,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.2458
2019-03-06,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.248
2019-03-07,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.2078
2019-03-08,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.1355
2019-03-11,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.1346
2019-03-12,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.1395
2019-03-13,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.1405
2019-03-14,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.1399
2019-03-15,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.1554
2019-03-18,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.2218
2019-03-19,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.1981
2019-03-20,50ETF购3月2.598A,认购,2.598,2019-03-27 00:00:00,0.2
2019-02-20,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.048
2019-02-21,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.0415
2019-02-22,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.0594
2019-02-25,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.22
2019-02-26,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1475
2019-02-27,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1527
2019-02-28,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1448
2019-03-01,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1936
2019-03-04,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.2053
2019-03-05,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.2064
2019-03-06,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.2072
2019-03-07,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1741
2019-03-08,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.106
2019-03-11,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1036
2019-03-12,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1081
2019-03-13,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1071
2019-03-14,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1036
2019-03-15,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1175
2019-03-18,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1753
2019-03-19,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1534
2019-03-20,50ETF购3月2.647A,认购,2.647,2019-03-27 00:00:00,0.1548
2019-02-20,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.0329
2019-02-21,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.027
2019-02-22,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.0398
2019-02-25,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1871
2019-02-26,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1141
2019-02-27,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1228
2019-02-28,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1149
2019-03-01,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1569
2019-03-04,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1676
2019-03-05,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1723
2019-03-06,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1713
2019-03-07,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1417
2019-03-08,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.0833
2019-03-11,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.0782
2019-03-12,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.081
2019-03-13,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.0783
2019-03-14,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.0741
2019-03-15,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.082
2019-03-18,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1322
2019-03-19,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.1149
2019-03-20,50ETF购3月2.696A,认购,2.696,2019-03-27 00:00:00,0.112
2019-02-20,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0213
2019-02-21,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0179
2019-02-22,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0269
2019-02-25,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.1603
2019-02-26,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0932
2019-02-27,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0979
2019-02-28,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0896
2019-03-01,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.1256
2019-03-04,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.1355
2019-03-05,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.1386
2019-03-06,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.1408
2019-03-07,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.115
2019-03-08,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0661
2019-03-11,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0577
2019-03-12,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0586
2019-03-13,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0558
2019-03-14,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0511
2019-03-15,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.055
2019-03-18,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0951
2019-03-19,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0803
2019-03-20,50ETF购3月2.745A,认购,2.745,2019-03-27 00:00:00,0.0779
2019-02-20,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.2849
2019-02-21,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.267
2019-02-22,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.3232
2019-02-25,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.524
2019-02-26,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.4328
2019-02-27,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.4465
2019-02-28,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.4442
2019-03-01,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.5111
2019-03-04,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.5141
2019-03-05,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.5239
2019-03-06,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.5332
2019-03-07,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.4772
2019-03-08,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.3827
2019-03-11,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.3966
2019-03-12,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.4002
2019-03-13,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.4089
2019-03-14,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.4141
2019-03-15,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.4348
2019-03-18,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.5118
2019-03-19,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.4882
2019-03-20,50ETF购3月2.303A,认购,2.303,2019-03-27 00:00:00,0.4943
2019-02-20,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.3329
2019-02-21,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.3181
2019-02-22,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.3709
2019-02-25,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.5599
2019-02-26,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.4829
2019-02-27,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.4924
2019-02-28,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.4933
2019-03-01,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.5605
2019-03-04,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.571
2019-03-05,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.5724
2019-03-06,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.572
2019-03-07,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.5257
2019-03-08,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.4313
2019-03-11,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.4538
2019-03-12,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.4482
2019-03-13,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.4559
2019-03-14,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.4605
2019-03-15,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.4847
2019-03-18,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.5622
2019-03-19,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.5399
2019-03-20,50ETF购3月2.254A,认购,2.254,2019-03-27 00:00:00,0.5442
2019-02-20,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.3807
2019-02-21,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.3617
2019-02-22,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.4188
2019-02-25,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.62
2019-02-26,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.5312
2019-02-27,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.5498
2019-02-28,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.5412
2019-03-01,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.6082
2019-03-04,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.6157
2019-03-05,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.6236
2019-03-06,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.6286
2019-03-07,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.5743
2019-03-08,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.4799
2019-03-11,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.4959
2019-03-12,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.4976
2019-03-13,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.5045
2019-03-14,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.5058
2019-03-15,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.5327
2019-03-18,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.6012
2019-03-19,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.5873
2019-03-20,50ETF购3月2.205A,认购,2.205,2019-03-27 00:00:00,0.5963
2019-02-20,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.4286
2019-02-21,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.4067
2019-02-22,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.468
2019-02-25,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.666
2019-02-26,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.5816
2019-02-27,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.5856
2019-02-28,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.591
2019-03-01,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.6595
2019-03-04,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.6697
2019-03-05,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.6751
2019-03-06,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.6804
2019-03-07,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.6367
2019-03-08,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.5395
2019-03-11,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.5439
2019-03-12,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.5419
2019-03-13,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.5528
2019-03-14,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.5586
2019-03-15,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.5881
2019-03-18,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.6596
2019-03-19,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.6366
2019-03-20,50ETF购3月2.156A,认购,2.156,2019-03-27 00:00:00,0.6411
2019-02-20,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0138
2019-02-21,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0104
2019-02-22,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0162
2019-02-25,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.1358
2019-02-26,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0722
2019-02-27,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0775
2019-02-28,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0699
2019-03-01,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0987
2019-03-04,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.1056
2019-03-05,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.1112
2019-03-06,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.1148
2019-03-07,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0915
2019-03-08,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0496
2019-03-11,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0424
2019-03-12,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0416
2019-03-13,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0379
2019-03-14,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.035
2019-03-15,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0354
2019-03-18,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0649
2019-03-19,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0525
2019-03-20,50ETF购3月2.794A,认购,2.794,2019-03-27 00:00:00,0.0495
2019-02-20,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.3293
2019-02-21,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.3244
2019-02-22,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.3638
2019-02-25,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.5507
2019-02-26,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.4856
2019-02-27,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.4923
2019-02-28,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.4896
2019-03-01,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.5521
2019-03-04,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.5665
2019-03-05,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.5737
2019-03-06,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.5835
2019-03-07,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.5338
2019-03-08,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.449
2019-03-11,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.4462
2019-03-12,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.4474
2019-03-13,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.4679
2019-03-14,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.4686
2019-03-15,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.496
2019-03-18,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.5585
2019-03-19,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.5378
2019-03-20,50ETF购6月2.303A,认购,2.303,2019-06-26 00:00:00,0.5393
2019-02-20,50ETF购6月2.352A,认购,2.352,2019-06-26 00:00:00,0.295
2019-02-21,50ETF购6月2.352A,认购,2.352,2019-06-26 00:00:00,0.2858
